0.028180965154532982	32735.26344918451	3794
0.12187628795861286	210522.59091304074	25496
0.008656570050336983	8628.99392861806	862
0.0036377068293890636	5774.91244542041	673
0.00612748004364494	5224.425153970333	614
0.048767408779184264	21461.07863415873	1746
0.04395380543593858	60389.984113172635	7275
0.1124592907523513	27791.03328219979	1313
0.24180121609401123	288860.9589742744	33359
0.14553521066121664	260491.59530434225	32192
0.030063209372253583	48879.70179196192	5818
0.017035155364515893	13252.513012175174	1166
0.14407529293406354	197798.0840382873	23991
0.034368756809849826	40531.96426391419	4601
0.12480192906656525	85367.28518118436	8714
0.00531250166051525	4393.176614655111	403
0.025992293398647618	23838.69785293325	2516
0.18032399923474857	41542.90792908388	1928
0.07607557661597378	20254.22480093588	817
0.05468539926894872	28867.130011355937	2404
0.01031298698535568	13984.558401299724	1686
0.034025218731429926	49566.242529184354	5898
0.1944200980916288	278999.6959303312	33574
0.00415552897198669	5542.837358719361	633
0.16055782202035174	282947.9472306941	34981
0.002495576247896968	4420.654228275327	623
0.010317714744849302	14175.000749903911	1561
0.02128704462182392	11017.424450726287	1026
0.002985228294330387	5501.940667438852	580
0.0023382099852311787	5165.046609633436	655
0.005831879062863988	8834.234987892409	1031
0.0068137495562351075	6687.547559398337	872
0.007999183051125798	13059.117828030056	1585
0.19260996585501264	284069.3648035851	33915
0.2653829582356042	143388.79117987247	12516
0.4941311270989453	388675.05681251053	40138
0.024370109397205818	12394.379150805875	1151
0.009143441617204531	17718.002197920578	2174
0.21307653324345716	300072.2846492872	35180
0.07653884826296284	61892.425220976365	6172
0.00661772657659923	4789.414802941166	567
0.02290120705027345	9069.008118490648	766
0.0053124028133833675	6428.495372528216	782
0.011404749639196642	9675.166143325327	845
0.39782508473277906	281421.93284462404	27870
0.005133311197421336	8373.324402916782	1151
0.004646301015383702	6691.070118845866	835
0.10041970818047417	203247.10603237347	25250
0.20635324315872028	87468.75366000914	7077
0.00448416389094665	7007.095268868694	837
0.012947975657456118	12125.755811627543	1395
0.011133329789343971	14642.969383124635	1758
0.03731939632773016	67049.42528592242	8095
0.05112182820123068	99061.05874451523	12147
0.19036652112896074	129770.47360667019	12373
0.264581714006465	324905.30061138625	37233
0.044495513202695916	76023.07101372587	9544
0.0851985589154806	149683.39705572405	17663
0.039691198656220505	15934.367738827419	1350
0.01560883195293012	32015.977366071784	4129
0.29550133494912617	331366.08122768224	37744
0.006127186594586243	8800.46771239869	1173
0.07635233119913283	160691.92818392703	19843
1.0883972278577154	405970.801828247	29014
0.006269547847586775	4515.890907250928	546
0.01365407249960202	10152.09076178194	806
0.009639478836362443	16573.21535189052	2015
0.01584260285078625	8102.892881659228	775
0.011945932573198283	10792.393205003935	1167
0.12260189142646581	72743.91573871733	6994
0.248072271971028	339003.5569521636	39245
0.006173473375694519	11683.361211760766	1301
0.029415415781183483	51632.87918096449	5785
0.002808821993703958	5106.68320436408	595
0.0046621400779361995	10090.15582842883	1273
0.011449079611832518	6467.9586341087515	619
0.047280377656139586	23619.763989512096	2248
0.0670896358270827	95007.60197394706	11540
0.010954229929221262	22276.168342955323	2867
0.002478162432691033	5128.6162418942995	621
0.00877554804678094	7369.660325246573	839
0.09830121427337363	127945.3040534061	14855
0.006154441649799745	6756.296543084936	843
0.0024788633815916138	4770.73535180314	700
0.010111153178212436	8716.88059221191	1011
0.012468895186308646	24136.343458365387	2994
0.1358930630122795	46926.311970269584	3428
0.12223127147369085	104437.45037882285	10907
0.08514237314863608	172698.77562998835	21327
0.007953063501161487	6528.400782503825	804
0.09391161433581532	132025.61309247706	15733
0.00581219627290314	5516.419450362034	665
0.00532303379819611	11279.617712856358	1396
0.046113774345878586	80364.90505277023	10269
0.002989624273136934	5862.178376100767	746
0.005816997740839983	11711.020611504462	1489
0.03998731161139275	52287.70828178547	6082
0.08836984719339447	153486.81429690635	18994
0.009665500669573716	6561.996837641784	501
0.016942220997310298	34215.40092694954	4140
0.002994883731844231	4814.101113052382	602
0.15834330059351065	129629.69791393937	13358
0.08608714330352728	75446.23085912467	7780
0.08621214067207131	74061.4239689898	7961
0.21035789635747726	111973.44795539192	9492
0.10176380498018228	188425.5851542121	23100
0.030196581672166673	44052.208479570254	5081
0.025071540800894885	32091.238467526913	3512
1.2022992417780873	402733.5005685527	26476
0.6523797755827521	179823.1206519341	10213
0.02306534040430614	26910.576571809856	3012
0.264033714244497	244662.10194469593	25999
0.011950216031338733	25170.170026677766	3110
